Test_Time,Current_A,Voltage_V
30133.52439,0.000378419,3.318542957
30134.52448,0.000190588,3.318542957
30135.52585,2.76E-06,3.318850517
30136.52694,0.000190588,3.318850517
30137.52716,0.000190588,3.319158316
30138.52962,2.76E-06,3.319466114
30139.52964,2.76E-06,3.319466114
30140.52965,0.000190588,3.319466114
30141.53091,0.000190588,3.319773912
30142.54066,0.000190588,3.320081711
30143.54218,0.000378419,3.320389509
30144.54343,2.76E-06,3.320389509
30145.54469,2.76E-06,3.320389509
30146.5547,2.76E-06,3.320697308
30147.55471,0.000190588,3.320697308
30148.56473,0.000190588,3.321005106
30149.57473,0.000190588,3.321005106
30150.57598,0.000190588,3.321005106
30151.58599,2.76E-06,3.321312904
30152.58722,0.000190588,3.321312904
30153.58724,0.000190588,3.321620703
30154.58726,0.000190588,3.321928501
30155.58851,0.000190588,3.322236061
30156.58851,0.000190588,3.321928501
30157.59827,0.000190588,3.322236061
30158.59853,0.000190588,3.322236061
30159.5998,0.000190588,3.322543859
30160.60981,0.000190588,3.322543859
30161.61107,0.000190588,3.322851658
30162.62081,2.76E-06,3.322851658
30163.63064,0.000190588,3.322851658
30164.63215,0.000190588,3.322851658
30165.63235,-1.013158083,3.163731575
30166.63236,-1.393515944,3.101561069
30167.6324,-1.768990278,3.040313721
30168.64252,-2.197432995,2.970140696
30169.64377,-2.75792098,2.879039049
30170.64502,-3.220548868,2.802095175
30171.64625,-2.816711903,2.861188173
30172.64628,-2.719227791,2.873806953
30173.64879,-2.154043913,2.960291862
30174.64975,-1.173753619,3.112948656
30175.6498,0.263341933,3.339779377
30176.65124,0.180696249,3.329622746
30177.66105,0.073069043,3.314234018
30178.66121,-0.715821445,3.191431522
30179.67115,-0.594482601,3.210205793
30180.67246,-0.599366188,3.209590197
30181.67247,-0.876980543,3.165578365
30182.67251,-2.070834875,2.977219582
30183.67353,0.268225521,3.341933727
30184.67354,1.354828238,3.515519381
30185.67354,0.589416683,3.398872375
30186.67355,1.55486834,3.552452326
30187.67355,0.672250152,3.41703105
30188.67356,0.102558523,3.32839179
30189.67357,-0.98479557,3.157268286
30190.67358,-0.652710199,3.207435846
30191.6736,-1.510534763,3.07201457
30192.68359,-2.577415228,2.902122259
30193.6836,-2.972236156,2.835642815
30194.68372,-3.849219322,2.693450451
30195.69362,-3.849219322,2.688525915
30196.69362,-3.849219322,2.684217215
30197.69363,-3.849219322,2.680523872
30198.69489,-2.43672967,2.899967909
30199.6949,-3.849219322,2.677138329
30200.69617,-2.904429197,2.822100639
30201.69742,-3.849219322,2.672213793
30202.69743,-3.688436031,2.694066048
30203.69743,-3.849219322,2.666981697
30204.70757,-2.811640501,2.827332735
30205.70869,-2.645597935,2.852878094
30206.71871,-2.494769573,2.876269102
30207.71872,-1.013345838,3.108947515
30208.71872,-0.618337154,3.173580408
30209.71873,-0.842795253,3.139725208
30210.71874,-0.604249775,3.178504944
30211.71875,-0.988740027,3.119104147
30212.71876,-0.988927841,3.119104147
30213.72001,-0.988740027,3.119719744
30214.72002,-0.988927841,3.120027542
30215.72003,-1.427889109,3.051701307
30216.72003,-1.437656283,3.049546957
30217.7213,-2.099948645,2.944287539
30218.72131,-2.358592033,2.902737856
30219.72253,-2.407052517,2.89350462
30220.72257,-1.997768521,2.95659852
30221.72258,-2.260919809,2.914433241
30222.72383,-2.534026146,2.870729208
30223.72385,-2.109528065,2.936593294
30224.72386,-2.377750874,2.893812418
30225.73387,-2.904241323,2.809789658
30226.73387,-3.849219322,2.658979416
30227.73388,-3.810526133,2.66236496
30228.74388,-2.67001605,2.839951515
30229.74389,-2.197432995,2.913817883
30230.74532,-1.691040397,2.993531704
30231.75516,-1.193475842,3.073245525
30232.7553,-0.720705092,3.148958445
30233.76517,-1.418121815,3.040621281
30234.77519,-1.919443011,2.962138653
30235.77644,-2.21677947,2.914433241
30236.77644,-2.499840975,2.868882418
30237.77771,-1.992509246,2.947673082
30238.78771,-2.552997112,2.859341383
30239.78772,-2.036649466,2.93967104
30240.78773,-2.344129086,2.891042471
30241.78774,-1.817450643,2.973834038
30242.78774,-1.563878775,3.013537169
30243.78775,-1.100875139,3.087403297
30244.78776,-1.549227953,3.017845869
30245.78777,-1.549227953,3.017845869
30246.78777,-1.549040079,3.017845869
30247.79779,-1.549227953,3.017845869
30248.79779,-1.549415708,3.017845869
30249.79781,-1.291148067,3.059087992
30250.79906,-0.808422148,3.135724068
30251.79922,-0.794334829,3.139109612
30252.80908,0.151018932,3.289611816
30253.80909,-0.209428892,3.234827757
30254.8091,-0.44778651,3.198818207
30255.81032,-0.940279603,3.121566296
30256.81036,-0.672432482,3.164347172
30257.81038,-1.115338206,3.094789982
30258.82038,-2.119482994,2.936285496
30259.82038,-1.62285769,3.012921572
30260.82045,-1.627365708,3.011998177
30261.83036,-1.383373141,3.049854755
30262.83041,-0.67731607,3.161577225
30263.83043,-0.404209703,3.205589056
30264.83167,-0.399326116,3.207743645
30265.83168,-0.379603833,3.212052345
30266.83169,-0.101801686,3.25698781
30267.8317,-1.997580647,2.959060907
30268.8317,-0.350490034,3.216976881
30269.83173,-1.027996659,3.111409903
30270.83175,-0.837723851,3.141263962
30271.83299,-0.82307303,3.144033909
30272.84298,-1.476161599,3.041236877
30273.84299,-1.072324872,3.104331017
30274.84303,-3.849219322,2.6663661
30275.85301,0.20511429,3.301615238
30276.85305,-3.849219322,2.665442705
30277.85429,-1.34505558,3.055702448
30278.8543,-2.616671801,2.855648279
30279.8543,-3.849219322,2.659902811
30280.8544,-2.743270159,2.831026077
30281.85442,-1.983493328,2.949827433
30282.85452,-2.543605566,2.861188173
30283.85455,-1.515794039,3.022462606
30284.86443,-1.052790403,3.096636534
30285.86477,0.010145635,3.265297651
30286.86556,0.165669769,3.292382002
30287.86582,0.45812273,3.340702772
30288.86583,0.764663041,3.390870094
30289.86588,0.638628423,3.373942375
30290.87585,-1.237616181,3.079708815
30291.87586,-1.237428308,3.078785658
30292.87588,-0.311796814,3.224363565
30293.87589,0.648395598,3.376712561
30294.88583,-0.988740027,3.120950937
30295.88592,-1.378865123,3.058780193
30296.89564,-0.988740027,3.119104147
30297.89714,-0.248873413,3.23605895
30298.89724,-0.960001826,3.124644041
30299.90713,-1.120409608,3.099098682
30300.91697,-1.120409608,3.098790884
30301.91718,-0.229151145,3.239444494
30302.92716,0.015029243,3.279147625
30303.937,0.01991285,3.280994177
30304.93832,0.501699567,3.357938051
30305.93834,0.774618089,3.402873516
30306.93961,0.769734502,3.404104471
30307.93963,0.881869614,3.423802137
30308.93974,0.871914566,3.423802137
30309.93977,0.755647182,3.407182217
30310.94969,0.852567971,3.424109936
30311.94972,1.46696341,3.522290468
30312.95956,1.125110865,3.470891714
30313.96095,1.36947906,3.510594845
30314.9611,0.965078831,3.449039698
30315.96224,0.828337789,3.428418875
30316.96236,0.540956259,3.384099007
30317.97231,0.453051299,3.37086463
30318.97232,-0.321564049,3.249293327
30319.97234,0.136368111,3.320697308
30320.97238,0.511466742,3.380098104
30321.98238,0.867030978,3.437036514
30322.99226,1.520119667,3.541064739
30323.99238,1.720159769,3.574919939
30325.00224,0.574390173,3.396717787
30326.00227,0.365522027,3.363785982
30327.01244,0.15590255,3.330546141
30328.02219,0.506583154,3.386253595
30329.0222,0.463194191,3.379790306
30330.02349,0.82382983,3.437036514
30331.02355,0.370405644,3.366863728
30332.0247,0.000190588,3.308386326
30333.02617,0.000190588,3.308386326
30334.02747,0.000190588,3.308386326
30335.03854,0.000190588,3.308078527
30336.03859,0.000190588,3.307770729
30337.04851,0.000378419,3.308078527
30338.04862,0.000190588,3.307770729
30339.04863,2.76E-06,3.307770729
30340.0586,0.000190588,3.307770729
30341.05863,0.000190588,3.307770729
30342.0587,0.000190588,3.307770729
30343.06855,0.000190588,3.307770729
30344.06857,2.76E-06,3.307770729
30345.06868,0.000378419,3.308078527
30346.07858,0.000190588,3.308078527
30347.0787,0.000190588,3.308078527
30348.08861,0.000378419,3.308386326
30349.08987,-0.321376204,3.25729537
30350.09986,-1.023300886,3.145880699
30351.09987,-1.608206868,3.051701307
30352.0999,-1.948932409,2.995378256
30353.1,-2.367795706,2.927052259
30354.1,-2.719415426,2.868574858
30355.1001,-2.679783106,2.871652603
30356.1001,-2.962468863,2.82425499
30357.10993,-1.627365708,3.03231144
30358.11127,-2.094877243,2.957829714
30359.11141,-2.021998644,2.967678547
30360.11266,-2.28007865,2.925513268
30361.11266,-3.030463696,2.80517292
30362.11267,-1.564066529,3.03446579
30363.11268,-1.618161917,3.025540352
30364.1227,-1.261470675,3.081555605
30365.1227,-1.539272904,3.037235737
30366.12397,-1.69573617,3.012305975
30367.13386,-1.909487963,2.97752738
30368.13388,-0.764657557,3.157576084
30369.13401,-1.037951708,3.115103006
30370.14373,-0.414164752,3.213899136
30371.14391,-0.866837621,3.147419453
30372.14398,-0.867401123,3.144341707
30373.14419,-1.428076863,3.053240299
30374.14522,-1.427701235,3.053547859
30375.14528,-0.632987976,3.179120541
30376.14654,-0.632987976,3.179735899
30377.14669,-0.632987976,3.180043697
30378.14762,-0.63317579,3.180043697
30379.1578,-0.749818861,3.162808418
30380.15784,-0.750006735,3.162192822
30381.16759,-0.765033185,3.158191681
30382.1691,-0.462437332,3.206204653
30383.17861,0.048463173,3.285918713
30384.17907,0.501699567,3.358861446
30385.17913,0.58472091,3.37486577
30386.18036,0.219389454,3.320389509
30387.19042,1.471847057,3.514903784
30388.20039,1.60314095,3.539833546
30389.20045,1.939734221,3.595233202
30390.20992,1.417939544,3.518289328
30391.21168,1.310500145,3.502592802
30392.21289,1.18408978,3.484741688
30393.21294,1.023682117,3.461043119
30394.21542,0.599183857,3.396102428
30395.21547,0.000190588,3.302846193
30396.22545,0.000190588,3.301923037
30397.22547,2.76E-06,3.301615238
30398.2354,0.000190588,3.301615238
30399.24526,0.000378419,3.301615238
30400.24547,0.000190588,3.301615238
30401.24674,0.000190588,3.301923037
30402.248,0.000378419,3.301923037
30403.24802,0.000190588,3.301923037
30404.25775,-0.803538561,3.176965952
30405.25802,-1.028184533,3.139725208
30406.26781,-1.641828656,3.042468071
30407.26802,-2.236501932,2.947057486
30408.26804,-2.635830641,2.880885839
30409.2692,-3.103717804,2.804249525
30410.26927,-3.849219322,2.683909416
30411.27884,-3.430356026,2.743925571
30412.27922,-1.135248184,3.098790884
30413.28914,-2.733314991,2.852262735
30414.29059,-2.363100052,2.906738997
30415.29063,-1.798104048,2.993223906
30416.29186,-0.638059378,3.174196005
30417.29187,-0.306913227,3.228364468
30418.29305,0.009769972,3.279147625
30419.29313,0.073256873,3.291458607
30420.30305,0.136180282,3.302538633
30421.30316,0.360450596,3.338855982
30422.30318,1.705696702,3.550297976
30423.31268,1.744953394,3.561070204
30424.31444,1.476918459,3.522598267
30425.32443,1.174322605,3.477662802
30426.3245,0.862335205,3.430573225
30427.33447,0.000190588,3.297306299
30428.3345,0.000190588,3.296075106
30429.34446,0.000190588,3.296075106
30430.34447,0.000190588,3.296075106
30431.354,0.000190588,3.296382904
30432.35442,0.000190588,3.296382904
30433.35451,0.000190588,3.296690702
30434.36451,0.000190588,3.296998501
30435.3744,0.000190588,3.297306299
30436.38428,0.000190588,3.297306299
30437.38435,0.000190588,3.297614098
30438.38557,0.000378419,3.298229694
30439.38569,0.000190588,3.298229694
30440.38693,0.000190588,3.298537493
30441.38704,0.000190588,3.298845291
30442.38706,0.000190588,3.29915309
30443.39684,0.000190588,3.29915309
30444.3971,0.000190588,3.29915309
30445.3971,0.000190588,3.299460649
30446.3971,0.000378419,3.299768448
30447.3971,0.000190588,3.299768448
30448.39712,0.000190588,3.299768448
30449.39837,-1.013158083,3.14157176
30450.40816,-1.393515944,3.080016613
30451.40832,-1.768990278,3.019077063
30452.40843,-2.197432995,2.949519873
30453.4184,-2.758108616,2.858726025
30454.41841,-3.220548868,2.782397509
30455.41842,-3.849219322,2.680216074
30456.41969,-3.849219322,2.675599337
30457.42962,-2.124554396,2.94182539
30458.4297,-2.099948645,2.945518732
30459.43086,-3.849219322,2.670982838
30460.43213,-2.738198519,2.840567112
30461.44222,-1.393515944,3.050470114
30462.44223,-2.392401695,2.894735813
30463.45224,-1.047719002,3.10371542
30464.45225,-1.403095365,3.049546957
30465.46224,-1.432772636,3.04493022
30466.46226,-0.44778651,3.199433565
30467.46227,-0.750006735,3.153575182
30468.46228,-0.755078137,3.153267384
30469.46352,-0.262772918,3.231134653
30470.46482,-0.067616425,3.263143301
30471.47453,-1.086036444,3.104331017
30472.47482,-0.63317579,3.174811602
30473.48482,0.053534612,3.283148527
30474.49482,-0.433699191,3.208359241
30475.49485,-0.428815573,3.209282398
30476.50485,-0.24398981,3.238521099
30477.50486,-0.609321237,3.182198286
30478.51486,-0.609321237,3.181890488
30479.52476,-0.609321237,3.182198286
30480.52476,-0.609321237,3.182198286
30481.52484,-0.609133422,3.182506084
30482.52488,-0.238918364,3.240675688
30483.53479,-0.784567654,3.155421734
30484.53484,-0.789639056,3.154498339
30485.53492,-1.067065597,3.110794306
30486.54482,-0.058412705,3.268375397
30487.55218,-0.238730535,3.241598845
30488.55231,-0.599554002,3.18558383
30489.55244,-0.599366188,3.185276031
30490.55246,-0.233846933,3.243137836
30491.56235,-0.228963315,3.244368792
30492.56236,-0.404397547,3.217284679
30493.56246,0.579837263,3.371788025
30494.56253,0.98461324,3.437652111
30495.57241,1.266923308,3.484433889
30496.5725,1.334918141,3.497668266
30497.57251,1.432590365,3.514903784
30498.57251,1.53984189,3.533678055
30499.57251,1.281762004,3.495821714
30500.58266,1.28157413,3.49705267
30501.58382,1.03288579,3.459811926
30502.59374,0.658350646,3.401950121
30503.59381,0.000190588,3.29915309
30504.60363,0.000190588,3.298537493
30505.6046,0.000190588,3.298537493
30506.60507,0.000190588,3.298229694
30507.61487,0.000378419,3.298537493
30508.6151,0.000190588,3.298229694
30509.6151,0.000190588,3.298229694
30510.6249,0.000190588,3.298229694
30511.62513,0.000190588,3.298229694
30512.63493,-0.384675264,3.237905502
30513.63503,-0.725588679,3.183429241
30514.63513,-0.642943025,3.195740223
30515.64503,-0.350490034,3.240675688
30516.64505,-1.100875139,3.122489691
30517.64517,-0.68689549,3.186199188
30518.64518,-0.638059378,3.193278074
30519.65508,-0.993811429,3.136955261
30520.66497,-1.530069113,3.051393509
30521.66499,-1.681273222,3.02584815
30522.6651,-1.573645949,3.040929079
30523.66599,-1.34505558,3.075707912
30524.66654,-1.300727367,3.081555605
30525.67626,-1.1596663,3.103099823
30526.67648,-1.286076546,3.082171202
30527.67649,-1.39332819,3.064627886
30528.67772,-1.213010311,3.091712236
30529.67904,-1.13506043,3.10371542
30530.67907,-0.837911665,3.14988184
30531.68901,-0.511461258,3.201588154
30532.69898,-0.369836628,3.224363565
30533.69899,-0.369836628,3.224671364
30534.70031,-0.369836628,3.225286722
30535.70156,-0.369836628,3.225594521
30536.70158,-0.369836628,3.225902319
30537.71162,-1.13506043,3.105561972
30538.72148,-0.61401701,3.186814785
30539.72148,-0.618337154,3.18558383
30540.72389,0.073256873,3.294844151
30541.72518,0.073256873,3.296075106
30542.72535,-0.077383645,3.272684336
30543.72662,-0.369836628,3.227441311
30544.72665,-0.369836628,3.227441311
30545.73622,0.175436974,3.313310623
30546.73664,0.599371731,3.381021261
30547.73791,1.588490129,3.538294792
30548.73793,1.281949878,3.493051767
30549.74803,1.03288579,3.456118584
30550.74809,0.000378419,3.295151949
30551.76268,0.000190588,3.294228554
30552.76288,0.000190588,3.294228554
30553.76297,0.000190588,3.294228554
30554.76298,0.000190588,3.294536352
30555.76423,0.000190588,3.294536352
30556.76922,0.000190588,3.294844151
30557.77026,0.000190588,3.294536352
30558.77043,0.000378419,3.295151949
30559.78052,2.76E-06,3.295151949
30560.79053,0.000190588,3.295459747
30561.79056,0.000190588,3.295459747
30562.79179,0.000190588,3.295767546
30563.7918,0.000190588,3.296075106
30564.79199,0.000378419,3.296075106
30565.79305,2.76E-06,3.296382904
30566.79306,2.76E-06,3.296382904
30567.79308,0.000190588,3.296382904
30568.80308,0.000190588,3.296690702
30569.81309,0.000190588,3.296690702
30570.81309,-1.013158083,3.136955261
30571.81311,-1.393515944,3.075707912
30572.81312,-1.768802404,3.014152765
30573.82299,-2.173202753,2.948288679
30574.82313,-1.281005144,3.086479902
30575.82315,-1.257338405,3.089249849
30576.83315,-1.062369823,3.118796349
30577.83316,-0.209428892,3.253294468
30578.83318,-0.209428892,3.253910065
30579.84316,-0.609133422,3.191739321
30580.85322,-0.399326116,3.224363565
30581.86308,-0.209616721,3.254525423
30582.8632,-0.014460236,3.285610914
30583.86446,0.102558523,3.305000782
30584.86463,-0.111756735,3.271760941
30585.86572,0.028928742,3.294228554
30586.87574,-0.604249775,3.194817066
30587.88563,-0.311796814,3.240367889
30588.88564,-0.111756735,3.272068739
30589.88577,0.063301831,3.299768448
30590.89564,-0.106873125,3.273607492
30591.90566,-0.199473843,3.25914216
30592.91555,-0.297145993,3.243753433
30593.91556,-0.604437649,3.195124865
30594.91557,-0.701734126,3.179120541
30595.91558,-1.008650064,3.129876375
30596.91564,-0.862329721,3.152651787
30597.91583,-1.208126664,3.096944332
30598.92561,-1.057486176,3.119719744
30599.92576,-0.379603833,3.226210117
30600.92597,-0.38448745,3.225902319
30601.92703,-0.745123088,3.168963909
30602.93686,-0.725588679,3.171426058
30603.93709,-0.740051687,3.168963909
30604.93789,-0.442902923,3.215745687
30605.93839,-0.311796814,3.236674547
30606.94816,-0.311796814,3.236674547
30607.94837,-0.516532719,3.204665899
30608.94965,-1.441788554,3.058164597
30609.94966,-1.973726153,2.972910643
30610.95092,-1.471278071,3.049854755
30611.96094,-1.042647481,3.116949797
30612.96108,-1.008274436,3.121874094
30613.96217,0.38524428,3.341625929
30614.96219,1.705696702,3.552144527
30615.96222,1.564823389,3.533678055
30616.97221,1.262039781,3.48843503
30617.97222,0.941036403,3.439806461
30618.97222,0.000378419,3.29299736
30619.98175,0.000190588,3.292382002
30620.98199,0.000190588,3.292382002
30621.982,0.000190588,3.292382002
30622.98227,0.000190588,3.2926898
30623.99229,0.000190588,3.292382002
30624.99229,0.000190588,3.29299736
30626.00182,0.000378419,3.293305159
30627.0023,0.000190588,3.293305159
30628.00232,0.000190588,3.293612957
30629.01248,0.000190588,3.293612957
30630.01482,0.000190588,3.293612957
30631.01483,0.000190588,3.293920755
30632.02435,0.000190588,3.293920755
30633.02484,0.000378419,3.294228554
30634.03437,0.000378419,3.294844151
30635.03479,0.000190588,3.294536352
30636.03612,0.000378419,3.294844151
30637.04614,0.000190588,3.295151949
30638.04736,0.000190588,3.295151949
30639.04988,0.000190588,3.295151949
30640.0499,0.000378419,3.295459747
30641.04991,2.76E-06,3.295459747
30642.04992,0.000190588,3.295767546
30643.04995,0.000190588,3.296075106
30644.05117,0.000190588,3.296075106
30645.0612,0.000190588,3.296075106
30646.07119,0.000190588,3.296075106
30647.0712,0.000190588,3.296690702
30648.07124,-0.623220742,3.197894812
30649.08095,-0.789451241,3.170502663
30650.08124,-1.651783705,3.032619238
30651.08124,-1.339984059,3.080016613
30652.09114,-1.583413124,3.040313721
30653.09225,-1.159854054,3.105254173
30654.09272,-1.125293255,3.109870911
30655.09379,-1.92939806,2.982143879
30656.0938,-2.080789804,2.956290722
30657.10381,-1.593368173,3.031080246
30658.11331,-1.515606165,3.042468071
30659.11379,-1.491000295,3.045238018
30660.11382,-1.691040397,3.012921572
30661.12383,-1.300915241,3.073553324
30662.12385,-0.735355914,3.162808418
30663.13383,-0.886747718,3.139109612
30664.14383,-0.550154448,3.192354918
30665.14384,-0.550342262,3.192662477
30666.14386,-0.632800102,3.181274891
30667.14387,-0.632987976,3.180351496
30668.1439,-0.555413723,3.192662477
30669.15386,0.125661746,3.296998501
30670.15389,0.126600906,3.300999641
30671.16389,0.979729652,3.433958769
30672.16391,1.081721902,3.453964233
30673.16392,1.291529179,3.488742828
30674.16393,0.759779453,3.409336805
30675.16513,0.604255319,3.3853302
30676.16519,0.740808487,3.40656662
30677.16521,0.000378419,3.293305159
30678.17519,0.000190588,3.292074203
30679.17523,0.000190588,3.292074203
30680.18522,0.000190588,3.292074203
30681.18528,2.76E-06,3.292074203
30682.19519,0.000190588,3.292382002
30683.19522,0.000190588,3.292382002
30684.19526,0.000190588,3.292382002
30685.19527,2.76E-06,3.2926898
30686.19655,0.000190588,3.29299736
30687.20674,0.000190588,3.29299736
30688.2078,0.000190588,3.293305159
30689.21779,0.000190588,3.293612957
30690.2178,0.000190588,3.293305159
30691.21782,0.000190588,3.293612957
30692.21908,0.000190588,3.293920755
30693.22906,0.000190588,3.293920755
30694.22907,0.000190588,3.293920755
30695.2291,-0.442902923,3.225286722
30696.2291,-0.604249775,3.199433565
30697.23912,-0.374720246,3.2339046
30698.24038,-0.672244668,3.187122583
30699.25042,-1.349751353,3.08063221
30700.2599,-1.315753937,3.083094358
30701.2604,-1.539085031,3.04677701
30702.2704,-0.984607697,3.13110733
30703.27041,-1.568762302,3.040005922
30704.27042,-0.491926819,3.206204653
30705.27996,-0.009388796,3.282840967
30706.28028,-0.199661672,3.254833221
30707.28044,-1.623045564,3.032619238
30708.28163,-1.145015478,3.10371542
30709.28294,-1.105570912,3.109255314
30710.28299,-1.632061481,3.026463747
30711.29293,-1.3591429,3.067090034
30712.29423,-0.311609,3.22990346
30713.29424,0.083024092,3.293612957
30714.29425,-0.984607697,3.128337383
30715.30426,-1.013345838,3.122181892
30716.30543,-0.540575087,3.195432663
30717.30553,0.394260168,3.342549324
30718.30554,0.35105902,3.337625027
30719.31554,0.438588321,3.352705956
30720.31555,1.072142482,3.453040838
30721.31557,1.05749166,3.453656435
30722.31679,0.789268911,3.413337708
30723.3168,0.000190588,3.291458607
30724.32675,0.000378419,3.290535212
30725.32685,0.000190588,3.290535212
30726.3281,0.000190588,3.29084301
30727.33811,0.000378419,3.291150808
30728.34799,0.000190588,3.29084301
30729.34805,-0.043761883,3.283764124
30730.34811,-0.837911665,3.159730673
30731.34951,-1.028184533,3.128645182
30732.35063,-1.603135467,3.036620378
30733.36061,-1.963771105,2.977835178
30734.36081,-1.159854054,3.100945473
30735.36193,-1.681273222,3.018769264
30736.3715,-1.822146416,2.995070457
30737.37193,-1.661363125,3.018461466
30738.37193,-2.094689369,2.949827433
30739.37199,-2.017115116,2.959676266
30740.38196,-1.924326539,2.972910643
30741.38199,-1.563878775,3.028310299
30742.39198,-1.632061481,3.016922712
30743.40174,-1.145015478,3.092327595
30744.40323,-1.037951708,3.109255314
30745.40443,-0.779496193,3.150189638
30746.40451,-0.930700183,3.12679863
30747.40452,-0.808422148,3.145880699
30748.41427,-0.433699191,3.205281496
30749.41455,0.015029243,3.276685238
30750.42452,-0.267656535,3.233596802
30751.42459,-0.111756735,3.258526564
30752.43454,0.136180282,3.298229694
30753.43456,0.253574699,3.317927361
30754.43457,0.653279245,3.381944656
30755.44455,1.037957311,3.443807602
30756.45433,0.974658191,3.436113119
30757.45459,1.130182266,3.462274075
30758.46438,0.950052321,3.436113119
30759.46461,0.506583154,3.367786884
30760.46462,0.648395598,3.390562296
30761.47451,0.000378419,3.290535212
30762.47464,0.000378419,3.289919615
30763.48452,0.000378419,3.289611816
30764.48454,0.000190588,3.289611816
30765.48457,-0.048833322,3.281917572
30766.48465,0.000190588,3.289919615
30767.49457,0.000190588,3.289919615
30768.49587,-0.925628781,3.144649506
30769.49596,-1.027996659,3.126490831
30770.50573,-1.715458393,3.017538309
30771.50592,-2.309568167,2.921512127
30772.50596,-2.32929039,2.915048838
30773.50597,-1.553923726,3.03446579
30774.50601,-1.003390789,3.120027542
30775.51601,-1.25715065,3.080324411
30776.52594,-1.373605847,3.06155014
30777.52603,-1.525185585,3.036620378
30778.52726,-1.593368173,3.025232553
30779.52846,-2.436541796,2.891657829
30780.52853,-2.216967344,2.923358917
30781.52978,-1.623045564,3.01538372
30782.5298,-1.057486176,3.10371542
30783.53108,-0.794334829,3.145880699
30784.53206,-1.183520794,3.084941149
30785.53233,-0.442902923,3.201280355
30786.53458,-0.442902923,3.202203751
30787.53466,-0.282119513,3.228364468
30788.54484,0.014841412,3.27606988
30789.55485,-0.116640337,3.256372213
30790.55611,-0.423931986,3.20866704
30791.55613,-0.423931986,3.2089746
30792.56614,-0.267468691,3.2339046
30793.56737,0.200230673,3.307770729
30794.57738,-0.257889301,3.236982346
30795.5774,-0.404397547,3.213899136
30796.58733,-0.404397547,3.213899136
30797.58741,-0.404209703,3.214206934
30798.58861,-0.404397547,3.214206934
30799.58987,-0.404397547,3.214206934
30800.58995,-0.560109496,3.190200329
30801.59993,-0.92055732,3.132954121
30802.59994,-1.081152916,3.106485367
30803.59999,-2.455325127,2.889811277
30804.60996,-1.865911126,2.979373932
30805.61992,-1.904604316,2.972295284
30806.62121,-1.978421926,2.959368706
30807.62124,-0.559921682,3.181582689
30808.63099,-1.39332819,3.051393509
30809.63126,-1.159854054,3.087095499
30810.63252,-1.013345838,3.110486507
30811.63252,-0.399138272,3.207128048
30812.63378,-0.214312494,3.237290144
30813.64379,-0.56987673,3.182198286
30814.6438,-0.389558882,3.21082139
30815.64498,-0.033806834,3.2677598
30816.64509,0.136180282,3.295459747
30817.64631,-0.38448745,3.214206934
30818.65629,0.136180282,3.296690702
30819.65872,0.136180282,3.297921896
30820.65886,-0.355185807,3.220978022
30821.65889,-0.004317358,3.276377678
30822.66887,-0.345418572,3.223132372
30823.66889,0.453239143,3.348704815
30824.66899,0.205302119,3.311464071
30825.67889,-0.306913227,3.231442213
30826.68866,-0.467508793,3.206204653
30827.68889,-0.467508793,3.205589056
30828.68892,-0.467320949,3.205589056
30829.69019,0.009957804,3.280994177
30830.6902,-0.297145993,3.232981205
30831.69021,-0.457553744,3.207743645
30832.70007,-0.131478995,3.25914216
30833.7001,0.073256873,3.292074203
30834.70038,0.263529748,3.322543859
30835.70123,0.136368111,3.30346179
30836.70126,0.258458316,3.323159456
30837.70139,0.774618089,3.405335665
30838.71141,0.926197767,3.430881023
30839.7215,0.848060071,3.419800997
30840.72271,0.638440549,3.388100147
30841.73271,0.50639534,3.368402481
30842.73394,-0.234222591,3.252371073
30843.73527,-1.105570912,3.113872051
30844.74503,-1.052790403,3.12033534
30845.74531,-0.764657557,3.164962769
30846.74532,-0.867401123,3.147727251
30847.75533,-0.979536295,3.129260778
30848.7651,-1.008274436,3.123720884
30849.76525,-1.227849007,3.088018894
30850.76536,-1.530069113,3.039390326
30851.76661,-1.59825182,3.027387142
30852.77635,-1.120409608,3.101253271
30853.77664,-0.384675264,3.216976881
30854.77766,-0.609321237,3.182198286
30855.77779,-0.614204824,3.181582689
30856.778,-0.623220742,3.180043697
30857.78783,-1.125293255,3.100329876
30858.78916,-0.789451241,3.152959585
30859.78919,-1.310682416,3.07016778
30860.79918,-0.599366188,3.181582689
30861.80918,-0.604249775,3.181274891
30862.81017,-0.604437649,3.180967093
30863.81045,-0.287190944,3.231442213
30864.81053,0.428633273,3.345011473
30865.82045,0.200042844,3.310540676
30866.82169,0.136180282,3.301615238
30867.83174,0.59430027,3.374557972
30868.84173,0.316685945,3.332084894
30869.84174,0.126225233,3.302846193
30870.84205,-0.706617713,3.171426058
30871.84425,-0.720517218,3.168348312
30872.84555,-0.867213309,3.144341707
30873.85511,-0.609133422,3.184352636
30874.85562,-1.028184533,3.117873192
30875.85582,-1.208126664,3.088634491
30876.85666,-1.110642314,3.102792025
30877.8569,-0.77480042,3.155421734
30878.86656,-1.154970527,3.09509778
30879.86659,-1.188404441,3.088942051
30880.86672,-0.68689549,3.167732716
30881.86683,-0.287378788,3.230826855
30882.8769,-0.287378788,3.231750011
30883.8869,-0.282495171,3.232981205
30884.89666,0.078140482,3.290227413
30885.8968,0.078328311,3.291150808
